loan_id,transaction_name,esma_transaction_identifier,reporting_date,closing_date,originator_name,servicer_name,currency,country,origination_year,maturity_date_proxy,original_balance,current_balance,repayment_type,interest_only_flag,current_interest_rate_pct,rate_type,remaining_interest_fixed_period_months,fixed_interest_period_end_in_months,seasoning_months,remaining_term_months,legal_maturity_months,loan_part_count,debtor_count,property_type,province,economic_region_nuts3,construction_year,occupancy,property_usage,employment_status,self_employed_flag,borrower_type,loan_purpose,buy_to_let_flag,nhg_flag,guarantee_type,oltomv_original,cltomv_current,cltimv_current,original_market_value_at_origination,current_original_market_value,indexed_market_value,property_valuation_type,loan_to_income,payment_due_to_income_pct,borrower_annual_income,scheduled_monthly_payment,arrears_bucket,arrears_amount,days_past_due,default_crr_flag,performing_status,foreclosure_flag,forbearance_flag,restructuring_flag,epc_label,epc_issue_year,primary_energy_demand_kwh_m2,construction_deposit_flag,construction_deposit_pct,construction_deposit_amount,interest_payment_frequency,principal_payment_frequency,balance_bucket,cltomv_current_bucket,cltimv_current_bucket,oltomv_original_bucket,loan_to_income_bucket,payment_due_to_income_pct_bucket,construction_year_bucket
GL2026_001925,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2046-04-28,269794.92,226085.57,Annuity,N,3.07,Fixed,124,124,9,244,256,2,1,House,Noord-Holland,NL328,2025,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,92.23,82.02,19.70,292524.04,275646.88,1147642.49,Indexed/Origination Proxy,2.48,27.72,91163.54,2105.88,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,144,Y,0.09,201.42,Monthly,Monthly,250k-300k,10-20,80-90,60-70,2.0-2.5,25-30,2025-2026
GL2026_001926,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2044-06-28,340275.85,331805.34,InterestOnly,Y,4.46,Fixed,64,64,33,222,255,1,2,House,Zuid-Holland,NL365,1998,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,77.96,42.57,41.43,436474.92,779434.67,800881.82,Indexed/Origination Proxy,3.87,22.41,85737.81,1601.15,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,105,N,0.00,0.00,Monthly,Monthly,400k-450k,40-50,40-50,70-80,3.5-4.0,20-25,1990-2000
GL2026_001927,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2049-08-28,274222.64,235193.38,Annuity,N,3.43,Fixed,73,73,31,284,315,1,2,Apartment,Noord-Holland,NL328,1993,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,102.01,81.77,56.32,268819.37,287627.96,417601.88,Indexed/Origination Proxy,3.07,24.51,76610.22,1564.76,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,94,N,0.00,0.00,Monthly,Monthly,300k-350k,50-60,80-90,40-50,3.0-3.5,20-25,1990-2000
GL2026_001928,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2047-06-28,134195.83,118571.47,Annuity,N,3.77,Fixed,107,107,38,258,296,2,2,House,Noord-Brabant,NL415,1975,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,85.23,74.41,52.28,157451.40,159348.84,226800.82,Indexed/Origination Proxy,4.28,15.62,27703.61,360.61,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2025,21,N,0.00,0.00,Monthly,Monthly,150k-200k,50-60,70-80,50-60,4.0-4.5,15-20,1970-1980
GL2026_001929,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2050-06-28,584355.83,515629.97,Annuity,N,1.67,Fixed,13,13,62,294,356,2,1,House,Gelderland,NL226,2005,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,96.78,87.75,41.54,603798.13,587612.50,1241285.44,Indexed/Origination Proxy,3.19,21.61,161639.49,2910.86,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2022,79,N,0.00,0.00,Monthly,Monthly,650k-700k,40-50,60-70,50-60,3.0-3.5,20-25,2005-2010
GL2026_001930,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2049-05-28,199356.55,167589.35,Annuity,N,3.17,Fixed,152,152,47,281,328,2,2,Apartment,Noord-Holland,NL327,2020,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,106.00,95.02,56.33,188072.22,176372.71,297513.49,Indexed/Origination Proxy,3.08,12.92,54412.13,585.84,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2024,51,N,0.00,0.00,Monthly,Monthly,200k-250k,90-100,50-60,60-70,3.0-3.5,10-15,2020-2021
GL2026_001931,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2047-10-28,403280.08,359848.35,Annuity,N,1.20,Fixed,96,96,64,262,326,2,2,House,Zuid-Holland,NL362,1982,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,81.64,57.32,15.76,493973.64,627788.47,2283301.71,Indexed/Origination Proxy,4.27,15.56,84273.62,1092.75,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,105,N,0.00,0.00,Monthly,Monthly,450k-500k,50-60,10-20,80-90,4.0-4.5,15-20,1980-1990
GL2026_001932,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2046-06-28,154465.88,129270.16,Annuity,N,4.22,Fixed,84,84,14,246,260,1,2,House,Noord-Holland,NL328,1912,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,72.96,69.16,44.88,211713.10,186914.63,288035.12,Indexed/Origination Proxy,4.53,17.40,28536.46,413.78,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,140,N,0.00,0.00,Monthly,Monthly,150k-200k,60-70,40-50,60-70,4.5-5.0,15-20,1910-1920
GL2026_001933,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2041-05-28,293414.70,262312.27,Annuity,N,3.08,Fixed,108,108,22,185,207,1,2,House,Zuid-Holland,NL363,2007,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,106.00,82.23,58.79,276806.32,318998.26,446185.18,Indexed/Origination Proxy,1.66,26.31,158019.44,3464.58,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2023,50,N,0.00,0.00,Monthly,Monthly,300k-350k,50-60,80-90,<10,1.5-2.0,25-30,2005-2010
GL2026_001934,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2017,2047-04-28,339178.52,330805.50,Annuity,N,3.61,Fixed,107,107,118,256,360,2,2,Apartment,Utrecht,NL350,2020,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,76.90,70.96,38.01,441064.40,466185.88,870311.76,Indexed/Origination Proxy,3.89,20.68,85039.97,1465.52,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2026,74,N,0.00,0.00,Monthly,Monthly,400k-450k,30-40,70-80,50-60,3.5-4.0,20-25,2020-2021
GL2026_001935,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2048-09-28,166901.42,141677.73,Annuity,N,3.18,Fixed,71,71,35,273,308,2,2,House,Noord-Holland,NL321,2020,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,49.97,44.24,25.75,334003.24,320248.03,550204.78,Indexed/Origination Proxy,4.96,27.55,28564.06,655.78,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2026,62,N,0.00,0.00,Monthly,Monthly,150k-200k,40-50,20-30,30-40,4.5-5.0,25-30,2020-2021
GL2026_001936,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2020,2050-03-28,362875.50,344520.30,InterestOnly,Y,1.55,Fixed,177,177,71,291,360,1,2,House,Noord-Holland,NL323,1925,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,86.19,49.71,41.50,421018.10,693060.35,830169.40,Indexed/Origination Proxy,1.80,20.89,191400.17,3331.96,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2025,66,N,0.00,0.00,Monthly,Monthly,400k-450k,40-50,40-50,80-90,1.5-2.0,20-25,1920-1930
GL2026_001937,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2050-01-28,273102.51,251402.81,Annuity,N,3.98,Fixed,86,86,47,289,336,2,2,House,Overijssel,NL212,2023,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,90.20,79.43,47.22,302774.40,316508.64,532407.48,Indexed/Origination Proxy,4.85,17.60,51835.63,760.26,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,137,N,0.00,0.00,Monthly,Monthly,300k-350k,70-80,40-50,50-60,4.5-5.0,15-20,2023-2024
GL2026_001938,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2043-08-28,440016.57,376435.50,Annuity,N,3.39,Fixed,215,215,19,212,231,2,2,House,Noord-Brabant,NL416,1977,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,63.53,44.01,33.65,692612.26,855340.83,1118679.05,Indexed/Origination Proxy,4.38,13.63,85944.18,976.18,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2025,19,N,0.00,0.00,Monthly,Monthly,450k-500k,30-40,40-50,<10,4.0-4.5,10-15,1970-1980
GL2026_001939,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2017,2046-09-28,234133.33,233399.12,InterestOnly,Y,3.56,Fixed,189,189,104,249,353,1,2,Apartment,Noord-Brabant,NL414,2023,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,90.45,53.09,24.91,258853.88,439629.16,936969.57,Indexed/Origination Proxy,3.88,27.43,60154.41,1375.03,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2022,97,N,0.00,0.00,Monthly,Monthly,300k-350k,50-60,20-30,90-100,3.5-4.0,25-30,2023-2024
GL2026_001940,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2046-06-28,263427.63,246115.25,Annuity,N,4.46,Fixed,181,181,20,246,266,1,1,Apartment,Overijssel,NL213,2013,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,106.00,91.95,58.87,248516.63,267662.04,418065.65,Indexed/Origination Proxy,4.23,28.73,58183.27,1393.00,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2023,68,N,0.00,0.00,Monthly,Monthly,300k-350k,90-100,50-60,50-60,4.0-4.5,25-30,2010-2015
GL2026_001941,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2021,2046-04-28,401959.27,396514.13,InterestOnly,Y,1.70,Fixed,140,140,58,244,302,1,1,House,Gelderland,NL225,2023,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,99.69,57.46,51.51,403209.22,690069.84,769780.88,Indexed/Origination Proxy,3.89,23.33,101931.65,1981.72,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2023,15,N,0.00,0.00,Monthly,Monthly,500k-550k,50-60,50-60,90-100,3.5-4.0,20-25,2023-2024
GL2026_001942,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2018,2048-04-28,407635.44,363674.71,Annuity,N,2.32,Fixed,85,85,102,268,360,3,2,House,Noord-Holland,NL32B,2008,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,44.64,44.33,35.01,913161.83,820380.58,1038773.81,Indexed/Origination Proxy,4.01,26.22,90691.95,1981.62,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2021,132,N,0.00,0.00,Monthly,Monthly,450k-500k,30-40,40-50,40-50,4.0-4.5,25-30,2005-2010
GL2026_001943,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2050-10-28,504168.63,391681.37,Linear,N,4.07,Fixed,47,47,34,298,332,2,2,House,Noord-Brabant,NL415,1962,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,62.53,59.16,47.21,806282.79,662071.28,829657.64,Indexed/Origination Proxy,1.80,27.51,217600.76,4988.50,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2023,49,N,0.00,0.00,Monthly,Monthly,500k-550k,40-50,50-60,50-60,1.5-2.0,25-30,1960-1970
GL2026_001944,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2051-12-28,293599.04,263467.63,Annuity,N,3.88,Fixed,90,90,23,300,323,3,2,House,Utrecht,NL350,2024,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,68.87,67.15,26.57,426309.05,392356.86,991598.16,Indexed/Origination Proxy,4.30,6.10,61271.54,311.46,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2026,76,N,0.00,0.00,Monthly,Monthly,300k-350k,60-70,20-30,60-70,4.0-4.5,5-10,2024-2025
GL2026_001945,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2050-01-28,123560.36,105859.95,Annuity,N,4.57,Fixed,91,91,11,289,301,1,2,Apartment,Zuid-Holland,NL364,2005,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,92.63,68.87,16.51,133391.30,153709.82,641186.86,Indexed/Origination Proxy,3.83,6.81,27639.67,156.86,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2025,66,N,0.00,0.00,Monthly,Monthly,100k-150k,10-20,60-70,90-100,3.5-4.0,5-10,2005-2010
GL2026_001946,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2016,2039-04-28,448666.76,404767.33,Annuity,N,2.37,Fixed,59,59,127,160,287,1,2,House,Noord-Holland,NL321,2021,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,95.22,86.12,31.64,471189.62,470003.87,1279289.92,Indexed/Origination Proxy,3.94,15.20,102732.82,1301.28,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2024,73,N,0.00,0.00,Monthly,Monthly,500k-550k,80-90,30-40,60-70,3.5-4.0,15-20,2021-2022
GL2026_001947,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2047-12-28,339720.99,329174.36,InterestOnly,Y,4.30,Fixed,184,184,10,252,264,1,2,House,Noord-Brabant,NL415,2017,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,59.72,36.48,15.73,568856.31,902342.00,2092653.27,Indexed/Origination Proxy,4.20,17.46,78374.85,1140.35,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,82,N,0.00,0.00,Monthly,Monthly,400k-450k,30-40,10-20,50-60,4.0-4.5,15-20,2015-2020
GL2026_001948,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2047-02-28,428958.49,415849.55,InterestOnly,Y,3.85,Fixed,139,139,36,254,290,1,2,House,Noord-Holland,NL323,1986,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,73.81,58.98,14.82,581165.82,705068.75,2806002.36,Indexed/Origination Proxy,4.56,8.13,91195.08,617.85,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,120,N,0.00,0.00,Monthly,Monthly,500k-550k,50-60,10-20,70-80,4.5-5.0,5-10,1980-1990
GL2026_001949,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2051-12-28,408494.76,364628.80,Annuity,N,2.91,Fixed,156,156,16,300,316,1,1,House,Utrecht,NL350,1932,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,106.00,95.50,46.95,385372.42,381810.26,776632.16,Indexed/Origination Proxy,2.68,12.18,136055.52,1380.96,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,121,N,0.00,0.00,Monthly,Monthly,450k-500k,90-100,40-50,60-70,2.5-3.0,10-15,1930-1940
GL2026_001950,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2047-07-28,397446.45,340177.40,Annuity,N,2.97,Fixed,105,105,23,259,282,3,2,House,Limburg,NL423,2014,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,N,None,97.21,84.28,12.64,408853.46,403627.67,2691276.90,Indexed/Origination Proxy,4.54,24.46,74928.94,1527.30,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2026,38,N,0.00,0.00,Monthly,Monthly,400k-450k,10-20,80-90,50-60,4.5-5.0,20-25,2010-2015
GL2026_001951,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2024,2042-03-28,61454.96,53725.30,Annuity,N,4.55,Fixed,72,72,24,195,219,2,1,House,Noord-Brabant,NL416,2001,OwnerOccupied,OwnerOccupied,Other,N,Consumer,Purchase/Refinance,N,Y,NHG,90.12,80.74,77.48,68192.37,66541.12,69340.86,Indexed/Origination Proxy,2.85,23.65,18850.98,371.52,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2026,61,N,0.00,0.00,Monthly,Monthly,50k-75k,80-90,70-80,60-70,2.5-3.0,20-25,2000-2005
GL2026_001952,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2050-05-28,186487.80,166282.70,Annuity,N,3.20,Fixed,192,192,18,293,311,1,1,House,Overijssel,NL213,2025,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,75.36,73.77,70.02,247462.58,225406.94,237478.86,Indexed/Origination Proxy,2.98,20.26,55799.56,942.08,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2026,3,N,0.00,0.00,Monthly,Monthly,200k-250k,70-80,70-80,70-80,2.5-3.0,20-25,2025-2026
GL2026_001953,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2046-06-28,424136.79,402051.93,InterestOnly,Y,3.55,Fixed,103,103,33,246,279,2,1,House,Noord-Holland,NL328,1783,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,105.12,77.12,29.13,403478.68,521332.90,1380198.87,Indexed/Origination Proxy,3.90,18.38,103090.24,1579.00,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2023,139,N,0.00,0.00,Monthly,Monthly,500k-550k,70-80,20-30,20-30,3.5-4.0,15-20,<1900
GL2026_001954,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2018,2047-12-28,533700.14,414881.66,Linear,N,2.49,Fixed,177,177,105,252,357,1,2,Apartment,Noord-Brabant,NL416,1920,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,53.64,52.31,28.23,994966.70,793121.12,1469648.10,Indexed/Origination Proxy,4.19,27.91,99017.10,2302.97,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,121,N,0.00,0.00,Monthly,Monthly,500k-550k,50-60,20-30,50-60,4.0-4.5,25-30,1920-1930
GL2026_001955,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2049-09-28,431990.99,393817.21,Annuity,N,3.10,Fixed,189,189,11,285,297,1,2,House,Flevoland,NL230,2012,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,73.85,68.64,44.48,584957.33,573743.02,885380.42,Indexed/Origination Proxy,2.26,7.76,174255.40,1126.85,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,111,N,0.00,0.00,Monthly,Monthly,500k-550k,60-70,40-50,50-60,2.0-2.5,5-10,2010-2015
GL2026_001956,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2046-01-28,421293.24,358189.13,Annuity,N,3.29,Fixed,38,38,43,241,284,1,2,Apartment,Noord-Holland,NL323,2009,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,95.93,67.73,64.67,439167.35,528848.56,553872.17,Indexed/Origination Proxy,3.14,24.67,114072.97,2345.15,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2025,10,N,0.00,0.00,Monthly,Monthly,450k-500k,60-70,60-70,10-20,3.0-3.5,20-25,2005-2010
GL2026_001957,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2022,2047-12-28,415714.40,392995.91,Annuity,N,3.14,Fixed,75,75,49,252,301,2,2,House,Utrecht,NL350,2020,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,67.37,63.26,20.96,617061.60,621239.19,1874980.49,Indexed/Origination Proxy,3.88,27.72,101287.61,2339.74,Performing,0.00,0,N,Non-defaulted,N,N,N,A+++,2022,11,N,0.00,0.00,Monthly,Monthly,500k-550k,60-70,20-30,50-60,3.5-4.0,25-30,2020-2021
GL2026_001958,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2020,2048-10-28,310725.86,278024.39,Annuity,N,3.74,Fixed,43,43,69,274,343,3,2,House,Zuid-Holland,NL361,1992,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,67.97,61.33,25.13,457151.48,453325.27,1106344.57,Indexed/Origination Proxy,3.06,21.38,90857.64,1618.78,Performing,0.00,0,N,Non-defaulted,N,N,N,A++,2021,31,N,0.00,0.00,Monthly,Monthly,350k-400k,60-70,20-30,60-70,3.0-3.5,20-25,1990-2000
GL2026_001959,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2023,2042-03-28,229762.85,220405.88,Annuity,N,2.73,Fixed,158,158,46,195,241,1,2,Apartment,Noord-Holland,NL32A,2023,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,Y,NHG,85.65,65.89,43.54,268257.85,334505.81,506214.70,Indexed/Origination Proxy,4.42,23.74,49865.58,986.51,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,122,N,0.00,0.00,Monthly,Monthly,250k-300k,40-50,50-60,20-30,4.0-4.5,20-25,2023-2024
GL2026_001960,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2016,2045-08-28,384244.87,324962.23,Annuity,N,1.81,Fixed,55,55,130,236,360,1,2,House,Zuid-Holland,NL364,1990,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,47.60,39.71,36.29,807237.12,818338.53,895459.44,Indexed/Origination Proxy,3.30,11.53,98473.40,946.17,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2025,110,N,0.00,0.00,Monthly,Monthly,400k-450k,30-40,30-40,40-50,3.0-3.5,10-15,1990-2000
GL2026_001961,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2015,2048-10-28,439336.28,412237.86,Annuity,N,2.13,Fixed,45,45,128,274,360,1,1,House,Zuid-Holland,NL365,1993,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,79.20,70.28,50.63,554717.53,586564.97,814216.59,Indexed/Origination Proxy,2.24,4.26,184034.76,653.32,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2022,115,N,0.00,0.00,Monthly,Monthly,500k-550k,50-60,70-80,70-80,2.0-2.5,<5,1990-2000
GL2026_001962,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2014,2049-01-28,439788.66,397125.50,Annuity,N,1.51,Fixed,114,114,155,277,360,3,2,Apartment,Utrecht,NL350,1995,OwnerOccupied,OwnerOccupied,SelfEmployed,Y,Consumer,Purchase/Refinance,N,N,None,73.68,52.33,9.63,596890.15,758886.87,4123836.97,Indexed/Origination Proxy,3.26,15.65,121817.64,1588.71,Performing,0.00,0,N,Non-defaulted,N,N,N,A+,2022,60,N,0.00,0.00,Monthly,Monthly,500k-550k,50-60,<10,70-80,3.0-3.5,15-20,1990-2000
GL2026_001963,Green Lion 2026-1 B.V.,3TK20IVIUJ8J3ZU0QE75N202601,2026-03-31,2026-02-03,ING,ING,EUR,NL,2025,2048-05-28,189873.81,160009.16,Annuity,N,3.14,Fixed,184,184,10,269,281,2,1,House,Noord-Holland,NL32B,1988,OwnerOccupied,OwnerOccupied,Employed,N,Consumer,Purchase/Refinance,N,N,None,77.47,76.12,43.74,245093.34,210206.46,365818.84,Indexed/Origination Proxy,4.63,15.51,34559.21,446.68,Performing,0.00,0,N,Non-defaulted,N,N,N,A,2024,139,N,0.00,0.00,Monthly,Monthly,200k-250k,70-80,40-50,70-80,4.5-5.0,15-20,1980-1990
